Dosya_Adi,Boyut_Bayt,Sifir_Orani,Ortalama_Entropi,Toplam_API,Supheli_API,Etiket
ember_df7f0b70a9a3.exe,700416,21.01,4.769,1,0,0
ember_969801cb9d36.exe,4096,93.53,0.0,0,0,0
ember_45b83ddddb2c.exe,41284,41.55,3.993,62,0,0
ember_9bfa23f56a0f.exe,24957320,0.44,4.337,8,0,0
ember_de485af7f8ed.exe,654336,51.09,3.501,1,0,0
ember_1840d1a22e8b.exe,24576,67.34,3.698,1,0,0
ember_9f3d35f6a6cd.exe,1769472,11.63,2.936,345,4,0
ember_a1a7f149fdef.exe,5000308,0.64,5.082,102,1,0
ember_dcc88b7c2776.exe,28672,62.13,3.621,60,0,0
ember_5a6c90e76130.exe,157152,52.86,3.608,0,0,0
ember_88a69a822d9c.exe,473088,14.87,5.054,32,0,0
ember_4a7678db6205.exe,48058,16.38,4.265,87,0,0
ember_676a42bba675.exe,25088,37.66,5.065,4,0,0
ember_cf6e27880663.exe,352256,16.96,5.539,271,1,0
ember_1126b931b938.exe,285185,8.97,1.304,0,0,0
ember_150ef35ef044.exe,1560576,22.71,4.446,50,0,0
ember_1be8766f1726.exe,8192,53.0,3.87,0,0,0
ember_87237e025917.exe,1415560,32.08,3.539,1,0,0
ember_525a5ec71521.exe,154624,38.93,2.493,83,1,0
ember_f52d87d12075.exe,957248,18.65,5.251,375,2,0
ember_ddfce1a60338.exe,21548,37.79,1.738,0,0,0
ember_116ad3aa214e.exe,614504,34.42,3.442,1,0,0
ember_31c042b7f0d8.exe,12376,24.68,3.442,1,0,0
ember_2a4a7bf9eb40.exe,56320,4.4,6.902,26,0,0
ember_4145f4fb84d4.exe,20392,13.38,3.517,1,0,0
ember_3490152fff9c.exe,5623028,1.52,5.534,264,2,0
ember_932e00da7e9e.exe,296703,2.18,4.183,45,1,0
ember_97e276616f71.exe,2545664,7.69,4.714,1,0,0
ember_0f565aed1970.exe,4096,93.53,0.0,0,0,0
ember_cdf477ff68fd.exe,1921638,31.72,3.762,146,0,0
ember_3752af6eb121.exe,348160,13.46,4.053,120,0,0
ember_38258f4687e2.exe,33792,13.33,6.023,0,0,0
ember_fe2976340f20.exe,111616,19.18,5.563,91,1,0
ember_a99b17ef1b9c.exe,12288,20.5,1.604,0,0,0
ember_d570b005f700.exe,415744,27.57,3.561,1,0,0
ember_9a452f9e3d15.exe,1449565,1.47,5.293,57,0,0
ember_e94172eaf4c6.exe,98304,18.23,3.96,174,0,0
ember_96c2f5d901f0.exe,13162928,1.52,6.158,29,0,0
ember_00673895a42f.exe,1077848,24.04,4.616,187,1,0
ember_d95a51ab1ad1.exe,1683456,6.47,5.586,130,1,0
ember_c52551ee0f79.exe,637992,9.46,5.513,195,1,0
ember_a039e6913355.exe,185969,31.48,5.037,215,1,0
ember_dfd23d73acb4.exe,5004090,1.05,5.219,145,0,0
ember_d71e6115d68e.exe,12800,37.28,3.004,0,0,0
ember_90f146da5c4b.exe,807627,14.19,1.097,0,0,0
ember_cf4733c0876a.exe,29696,20.4,3.685,1,0,0
ember_7f5c20c953c3.exe,579584,48.93,2.42,1,0,0
ember_db89cf44c5ab.exe,735052,3.72,6.693,15,0,0
ember_e7c3c1e8521e.exe,168960,33.84,3.348,1,0,0
ember_bfe460401992.exe,272800,22.52,3.801,0,0,0
ember_7493aedc61e0.exe,16384,52.3,3.903,0,0,0
ember_27f37147d607.exe,5003829,4.34,6.068,486,2,0
ember_d32852dcfb29.exe,802200,14.28,1.096,0,0,0
ember_cf02cfb89d73.exe,1746208,21.41,5.397,334,2,0
ember_a5aa4729db92.exe,248784,5.45,6.958,0,0,0
ember_cbfa433f5c87.exe,84480,12.39,6.218,7,0,0
ember_d8ed1b476d89.exe,589824,8.37,5.084,1,0,0
ember_c4b3c1588a79.exe,1575544,19.1,4.863,578,3,0
ember_763fa269020d.exe,109568,21.07,4.848,93,1,0
ember_4cfd287b0dd0.exe,2560,63.44,3.807,0,0,0
ember_c78af27862e2.exe,51712,11.66,6.807,7,0,0
ember_abcf602d9603.exe,102400,28.95,3.631,1,0,0
ember_81b0cd3ea2ee.exe,1210256,16.11,5.114,569,4,0
ember_561097fe9c5d.exe,798215,14.35,1.094,0,0,0
ember_b8deed12d5e0.exe,160256,26.58,3.646,1,0,0
ember_86171a55ce02.exe,186960,21.39,4.135,105,2,0
ember_b9ed33523056.exe,1925664,2.35,6.588,3,0,0
ember_eea1d8d4202e.exe,930344,1.11,4.693,32,0,0
ember_b862fb99e8af.exe,637992,9.46,5.513,195,1,0
ember_e1801546bee9.exe,123352,23.55,3.742,1,0,0
ember_3a3601bb4460.exe,49152,41.49,3.91,50,0,0
ember_28711cef9bc1.exe,69825,17.23,4.631,181,1,0
ember_a6db0c3dcfa7.exe,683520,19.81,5.355,118,1,0
ember_7b231a720075.exe,4003158,0.95,4.377,151,0,0
ember_d12ceb07ccb6.exe,1140320,14.07,6.636,6,0,0
ember_30c26e1f60fb.exe,157239,1.34,3.961,0,0,0
ember_bb82b30c8272.exe,24576,66.91,3.295,1,0,0
ember_f9bf4e4a29b4.exe,68096,14.09,5.175,158,0,0
ember_1a4b45682031.exe,44544,20.69,3.793,0,0,0
ember_909cbed6c5e6.exe,2064384,99.99,0.0,0,0,0
ember_bd83c2a90eb7.exe,1032305,22.19,4.126,432,1,0
ember_391b1a504b25.exe,1448552,12.83,5.064,214,1,0
ember_7dfe6e14d541.exe,4194304,14.76,4.011,447,2,0
ember_908da1c729ad.exe,708608,25.9,3.576,0,0,0
ember_84cdfb853e4d.exe,91440,32.22,4.701,20,0,0
ember_ba1a88c2fb7e.exe,87040,28.64,3.576,1,0,0
ember_77672c31e02c.exe,117760,26.59,3.701,1,0,0
ember_2a4f0db4b180.exe,10752,36.3,3.411,1,0,0
ember_eb5dc85e771c.exe,10485760,0.73,4.358,120,2,0
ember_968c057784cd.exe,170496,18.65,3.819,1,0,0
ember_136b21128d8a.exe,16337512,0.59,3.392,122,1,0
ember_2b55942070a8.exe,1548288,1.2,5.473,154,0,0
ember_fa315ea8c92f.exe,147456,9.73,4.554,1,0,0
ember_7e28d0098af5.exe,59168,23.51,3.496,1,0,0
ember_6b71290cc118.exe,305395,4.29,6.918,14,0,0
ember_4ff57632a8ad.exe,1235144,22.17,4.77,0,0,0
ember_2e9a2d745c89.exe,754688,7.63,4.537,1,0,0
ember_9bd69a93fa26.exe,1798144,21.18,3.16,143,0,0
ember_9332ef12a91a.exe,648731,3.13,4.857,107,0,0
ember_beb339c95e07.exe,1442374,8.38,1.341,0,0,0
ember_c9704d95a78e.exe,891248,26.37,1.821,0,0,0
ember_5fc82f58ed78.exe,518568,17.56,5.17,153,3,0
ember_3970fafb1931.exe,245248,4.07,6.926,1,0,0
ember_e74fb117dbcc.exe,162208,27.9,5.241,167,2,0
ember_6c28a9321a3a.exe,637992,9.46,5.513,195,1,0
ember_8c1dc3b10dc5.exe,804786,14.24,1.097,0,0,0
ember_447a7d30a5ac.exe,108086,25.38,1.569,0,0,0
ember_416777bf26bf.exe,6146560,1.22,5.457,2,0,0
ember_7603a56f1a9c.exe,108032,33.27,3.925,152,1,0
ember_e033a9415327.exe,288500,13.37,1.623,0,0,0
ember_4170f28644a1.exe,9408,28.14,3.127,1,0,0
ember_6a47b3b8bb5b.exe,9145881,16.09,5.639,462,1,0
ember_85cd06ecc3cb.exe,411216,14.4,5.273,86,2,0
ember_8d4e562c68c6.exe,659456,19.2,3.432,103,0,0
ember_181c7742cf29.exe,10485760,0.52,5.371,165,0,0
ember_bbc021ff9ae9.exe,5292168,3.56,4.885,162,0,0
ember_336b176ec71c.exe,485376,16.59,4.417,201,0,0
ember_89a6d5f38122.exe,1890616,2.38,6.62,3,0,0
ember_a9f90095c750.exe,1218048,16.83,5.229,16,0,0
ember_604df191686c.exe,392704,16.5,4.393,1,0,0
ember_7da35acde8bc.exe,175995,3.0,6.149,11,0,0
ember_e46c325611ba.exe,2898944,18.4,6.079,0,0,0
ember_5c3d63528706.exe,70272,42.03,4.054,0,0,0
ember_794bdf21e459.exe,22528,18.01,2.466,1,0,0
ember_53e133f43a5c.exe,21703,13.19,1.077,0,0,0
ember_a83ef0a167fa.exe,399976,86.21,0.485,0,0,0
ember_22d377948c21.exe,286720,7.7,4.633,1,0,0
ember_fca81e2cfc75.exe,112640,28.53,3.884,156,1,0
ember_503d1d289f9a.exe,133064,13.75,4.833,79,1,0
ember_0df760406a51.exe,462677,3.88,5.799,104,1,0
ember_f08b7b43a27b.exe,1982959,11.49,5.073,9,0,0
ember_698dadc48d18.exe,21642,22.78,1.301,0,0,0
ember_53244cf870f1.exe,5002384,5.5,4.832,344,2,0
ember_4c928bee81cc.exe,6198,66.49,1.192,0,0,0
ember_23f1ad5907d0.exe,3321856,0.97,7.964,0,0,0
ember_49841e5745c7.exe,42280,23.17,4.251,60,0,0
ember_126faf91879a.exe,693352,17.46,5.069,362,2,0
ember_ab03708cb065.exe,1991432,31.42,4.602,544,0,0
ember_ab0538ca1ab4.exe,637992,9.46,5.513,195,1,0
ember_43b9f0dba826.exe,972288,16.21,4.804,1,0,0
ember_037f79b69a40.exe,991232,32.79,4.229,7,0,0
ember_df1fc468b7f5.exe,804114,14.25,1.096,0,0,0
ember_ed01e73cf66a.exe,277504,26.64,3.625,1,0,0
ember_2ecd770fd0a4.exe,1305152,16.91,5.266,573,0,0
ember_28237889cfad.exe,1103328,13.8,5.467,236,3,0
ember_078aba899d0f.exe,5027922,0.59,5.56,154,0,0
ember_f4a9b4fbd93a.exe,11320,25.17,3.427,1,0,0
ember_a350e299a956.exe,5688832,16.61,4.597,449,0,0
ember_41080c1191e0.exe,1061491,2.04,5.328,165,0,0
ember_2a8f548343ee.exe,83968,28.1,4.891,32,0,0
ember_de703698aff4.exe,75920,4.51,7.795,7,0,0
ember_c439963020e4.exe,102400,12.62,1.272,0,0,0
ember_28cd881efbea.exe,1957888,33.77,3.966,7,0,0
ember_76d38922eaff.exe,349696,18.97,4.977,146,1,0
ember_2676d405337d.exe,5000920,1.97,5.507,228,1,0
ember_1985a5076cd2.exe,276521,5.43,4.954,9,0,0
ember_2487991c5690.exe,561152,16.33,6.225,333,1,0
ember_fa884866ac0f.exe,1149440,2.37,6.204,120,0,0
ember_33c174f62e81.exe,231182,10.94,1.095,0,0,0
ember_03ea7468f037.exe,1675264,1.11,5.69,153,0,0
ember_15bce7305f35.exe,637992,9.46,5.513,195,1,0
ember_8b4ab73b6133.exe,329624,13.67,5.105,80,1,0
ember_05c943ba5918.exe,709160,8.82,5.763,195,1,0
ember_d4b389fb8971.exe,5004087,5.87,3.43,167,0,0
ember_d4ac6b0f4e9a.exe,30208,33.5,3.39,1,0,0
ember_5179142db353.exe,144384,22.24,3.575,1,0,0
ember_cec75aa9fb00.exe,716288,22.5,5.392,378,1,0
ember_b717770aa609.exe,1497600,16.47,6.268,1011,0,0
ember_3c0bba53970c.exe,3072,35.64,1.396,0,0,0
ember_754c7a661c1d.exe,295936,5.55,5.99,125,2,0
ember_c6bdce7e087c.exe,567965,3.68,4.689,38,0,0
ember_d55a3ae55086.exe,385024,16.96,3.421,83,0,0
ember_434471cd611a.exe,614798,22.19,5.49,237,1,0
ember_498929c0da5d.exe,1617408,29.14,3.625,1,0,0
ember_e5f1df4369bc.exe,77824,22.12,3.566,45,0,0
ember_23e801f1dac7.exe,5003720,1.64,5.534,264,2,0
ember_4d6b34834555.exe,753152,25.68,3.712,1,0,0
ember_c128c148138d.exe,1409024,11.36,3.428,117,0,0
ember_43717536638c.exe,367904,4.65,6.435,11,0,0
ember_f2e57f95afa8.exe,594432,17.48,5.115,202,1,0
ember_01393dc6043f.exe,5002262,1.26,4.814,135,2,0
ember_eb71764309f9.exe,209408,13.79,4.224,1,0,0
ember_4f77ecff8fe4.exe,3698368,51.26,1.189,0,0,0
ember_cd97c86de4b6.exe,10240,56.98,3.867,0,0,0
ember_e2dea5b3914b.exe,2850816,38.22,3.675,12,0,0
ember_8352a16dd446.exe,133064,13.75,4.833,79,1,0
ember_1c6dce745b45.exe,1265152,18.97,3.606,199,1,0
ember_cfb1a2529203.exe,32768,56.3,3.323,1,0,0
ember_912e84e60516.exe,10485452,0.46,7.645,2,0,0
ember_c38a7f03d2cf.exe,3072,61.3,3.826,0,0,0
ember_3911abd5f5a7.exe,10112,17.65,3.718,0,0,0
ember_83a0c583d822.exe,148992,50.87,3.197,125,1,0
ember_a3fb39d0d1fb.exe,570368,11.52,6.886,17,0,0
ember_5d5b515f7a7a.exe,6705,22.21,1.281,0,0,0
ember_af69968390f6.exe,1952768,3.04,5.36,1,0,0
ember_a764b9a3e4ee.exe,13312,33.76,3.194,1,0,0
ember_12ef4541e463.exe,6144,50.62,3.369,1,0,0
ember_532779e09785.exe,278544,15.7,4.27,464,1,0
ember_3c740c272c77.exe,39416,13.12,4.789,45,0,0
ember_b9048c4d35fc.exe,3136512,3.02,4.339,1,0,0
ember_f3af21373c05.exe,22016,33.56,3.459,1,0,0
ember_171289f05ef4.exe,3023175,5.38,3.92,10,0,0
ember_7137aba44290.exe,688128,16.79,3.61,919,1,0
ember_5c33038b3dd7.exe,3778812,12.07,4.992,438,2,0
ember_9dd8f2729c2b.exe,1041999,26.14,4.274,0,0,0
ember_16f9d5e9247f.exe,561459,46.34,6.09,159,2,0
ember_23a80a304d41.exe,217088,3.99,5.61,8,0,0
ember_5cd6c0ba1bc6.exe,93280,28.88,4.675,113,1,0
ember_33524b41eeb5.exe,965160,39.28,5.346,165,0,0
ember_ae3b3e0a6e3b.exe,12288,85.44,1.865,0,0,0
ember_5aebd4eeb16a.exe,5001113,0.81,6.053,144,0,0
ember_0d43b00ba4f0.exe,637992,9.46,5.513,195,1,0
ember_10d2489d1eb5.exe,806912,12.9,5.113,0,0,0
ember_1486c123d469.exe,48824,31.82,3.434,1,0,0
ember_3b7d54c59e6e.exe,1032305,22.19,4.126,432,1,0
ember_e632ff4f044a.exe,549976,32.15,4.246,223,0,0
ember_0e3cffa14ee9.exe,3584,68.14,3.082,1,0,0
ember_96ea097b3dd5.exe,713216,26.12,3.702,1,0,0
ember_5e7faba6e04f.exe,19752,17.35,3.469,1,0,0
ember_190f73a35cd4.exe,800791,14.31,1.095,0,0,0
ember_775289b7a629.exe,2088144,15.15,4.819,1,0,0
ember_e4596fe2ac41.exe,807336,14.19,1.097,0,0,0
ember_08d2086f8690.exe,807369,14.19,1.098,0,0,0
ember_20ce03c2136b.exe,167936,22.57,5.645,178,2,0
ember_0233ce7884c2.exe,573440,16.21,4.88,82,0,0
ember_d82e02616db4.exe,591982,14.62,1.087,0,0,0
ember_44b2d30db6ae.exe,1067816,8.8,4.818,235,1,0
ember_e3981ccffbfa.exe,2353152,55.0,2.578,1,0,0
ember_2b3bd48efeba.exe,1257248,18.18,5.547,282,2,0
ember_c10c9d5c0106.exe,800000,8.52,4.826,169,2,0
ember_afdf0c3c35e0.exe,64000,50.68,3.785,0,0,0
ember_c93ba12adc42.exe,811008,26.88,5.088,0,0,0
ember_18f37c79c549.exe,1556480,26.37,4.122,7,0,0
ember_619728b5e047.exe,403528,17.93,5.159,676,1,0
ember_8208e31c9745.exe,6978864,14.99,6.14,822,2,0
ember_98961c6e8429.exe,484352,23.35,5.23,668,1,0
ember_1110f6ec242f.exe,1103224,3.56,5.948,117,1,0
ember_480f33c29b42.exe,5002879,0.89,5.284,144,0,0
ember_7048b0dbb1fc.exe,61424,13.0,6.113,154,0,0
ember_a83d9de85e29.exe,3808,35.32,2.641,0,0,0
ember_fda7b1f8517d.exe,793721,10.55,1.333,0,0,0
ember_1645ee256a3f.exe,178432,23.09,4.983,213,0,0
ember_32f6f1e66a43.exe,592853,14.6,1.088,0,0,0
ember_17ca1228d645.exe,5037685,0.61,5.56,154,0,0
ember_eee858c69453.exe,10481693,0.64,4.6,117,1,0
ember_ea8262a5be93.exe,10485760,0.68,4.973,164,0,0
ember_f056baffc192.exe,25088,22.17,5.282,0,0,0
ember_e670d3d2c2b4.exe,4182528,1.23,6.224,30,0,0
ember_813ae4b3ede5.exe,818333,14.0,1.1,0,0,0
ember_0ed6998e124a.exe,40960,58.21,4.453,27,0,0
ember_0e500e5e6a48.exe,33000,40.59,3.531,0,0,0
ember_a3c66b18d80e.exe,565760,23.7,4.987,1,0,0
ember_2c9aee54ea50.exe,17928,23.8,3.57,1,0,0
ember_d67171da52b0.exe,846648,12.81,4.851,166,1,0
ember_fdbe3a48d06c.exe,10240,43.87,3.294,1,0,0
ember_a49f7bd9d688.exe,10485397,0.73,4.727,165,0,0
ember_489d700e73b6.exe,27136,30.54,3.396,1,0,0
ember_2b8eaf211c7a.exe,130968,33.45,3.97,0,0,0
ember_6f216ad6e09b.exe,28672,55.35,2.719,44,0,0
ember_a71e4c8e7353.exe,1413120,11.37,5.677,475,4,0
ember_07b63d590a62.exe,417792,21.32,4.585,328,1,0
ember_0b9ee2042e09.exe,6058,20.06,1.067,0,0,0
ember_6cacb5cd4061.exe,668784,33.29,5.364,165,0,0
ember_96b17c20e182.exe,5466280,4.07,4.611,247,1,0
ember_15ff25f9a263.exe,583720,10.75,5.685,195,1,0
ember_bacd949bcc4b.exe,21504,26.23,3.902,57,1,0
ember_566adf5094c3.exe,1130840,4.11,5.376,98,1,0
ember_3e9346eac866.exe,746436,3.65,3.981,55,1,0
ember_ac5a9c7bbfa9.exe,5632,45.85,3.109,1,0,0
ember_66510c0f75b2.exe,23888,24.9,3.363,1,0,0
ember_b4eaaf3cf2b8.exe,5002016,4.89,4.475,120,2,0
ember_881857691000.exe,312843,1.3,7.167,9,1,0
ember_67cc48e3b0a7.exe,6951257,10.02,0.959,0,0,0
ember_0d9296ef5b7f.exe,6144,60.43,4.27,0,0,0
ember_bcb15ea33909.exe,1613824,13.28,3.504,1,0,0
ember_0e27310e8ed4.exe,32249,8.12,6.309,1,0,0
ember_33d00a9758bc.exe,802393,14.28,1.096,0,0,0
ember_49f3be2d41bd.exe,2785148,23.91,5.238,12,0,0
ember_88322bc68480.exe,221184,28.89,4.422,305,1,0
ember_3834592ccb39.exe,417280,7.51,5.312,1,0,0
ember_ff9b4c012a82.exe,813008,14.09,1.099,0,0,0
ember_9bc9c6c290e5.exe,795136,30.98,5.286,191,1,0
ember_f08c493eb528.exe,1911296,28.11,3.65,1,0,0
ember_17eb2af9afb5.exe,688128,0.2,3.099,0,0,0
ember_e177f9be56fc.exe,122368,45.34,5.137,4,0,0
ember_30cb91f94374.exe,22784,16.22,3.62,1,0,0
ember_621edc454ebc.exe,367880,4.66,6.435,11,0,0
ember_35c6f2405290.exe,479744,12.42,5.554,1,0,0
ember_6e9d1d943ed2.exe,378880,20.15,3.068,186,1,0
ember_66bba01881c1.exe,445772,12.6,4.628,160,1,0
ember_50ef79f32334.exe,505341,34.28,4.798,77,2,0
ember_c6e797d33fa5.exe,1637376,4.68,5.975,12,0,0
ember_682c9f3b1165.exe,2637,28.44,3.806,0,0,0
ember_235633de9c34.exe,6144,48.6,3.392,1,0,0
ember_7d70f3e31c8b.exe,295952,10.18,4.97,0,0,0
ember_4659f653f871.exe,802067,14.28,1.096,0,0,0
ember_1296a28a6a5c.exe,75512,25.56,4.154,71,1,0
ember_16e536b0c1a9.exe,22856,16.35,3.513,1,0,0
ember_6e7eaac4eb6f.exe,3638520,2.45,4.281,88,0,0
ember_91a1c39821f2.exe,980992,50.75,3.72,0,0,0
ember_2ad8b8e525db.exe,57344,25.89,3.575,1,0,0
ember_19674ce8ff70.exe,43608,8.67,5.126,0,0,0
ember_016774b3cf67.exe,41472,34.54,2.333,75,2,0
ember_d8b804479b8a.exe,633344,27.64,4.43,1,0,0
ember_391dccbd401b.exe,6112,74.2,4.867,11,0,0
ember_694599badbaa.exe,2148352,76.78,2.36,409,2,0
ember_edffcc236318.exe,47104,16.89,4.304,1,0,0
ember_ebf9cbba8a7c.exe,1187984,8.52,4.961,251,1,0
ember_46bfba4c8a00.exe,52912,31.8,3.35,1,0,0
ember_54b3c43d0c90.exe,667648,8.2,6.065,13,0,0
ember_7056a425fbe8.exe,1099776,52.2,3.057,1,0,0
ember_764290598df1.exe,497784,17.2,5.293,237,1,0
ember_23bad911eec0.exe,4608,55.88,3.929,0,0,0
ember_1177945bb6af.exe,572928,16.77,4.757,155,1,0
ember_7edc3aa11bbf.exe,818912,13.99,1.101,0,0,0
ember_a26853ab124a.exe,87040,16.72,4.863,683,1,0
ember_86c01fdf57bc.exe,2141552,2.66,5.518,121,1,0
ember_b1ec08058ad2.exe,340992,49.89,3.497,1,0,0
ember_1295116545d9.exe,5001295,0.6,7.404,6,0,0
ember_0da600f55d4c.exe,92488,3.88,7.842,0,0,0
ember_c17676c98ad7.exe,2048512,27.29,3.733,1,0,0
ember_335927ade340.exe,241664,14.9,4.357,120,2,0
ember_3f4099e5f918.exe,368251,20.48,4.771,1,0,0
ember_589bb91c07b1.exe,1343232,15.19,4.767,96,2,0
ember_5d0abab2f2b2.exe,4585616,0.48,6.203,7,0,0
ember_563890a508c2.exe,507904,15.01,5.036,32,0,0
ember_e8e88ad041f7.exe,1339392,33.48,3.883,117,0,0
ember_eaace7ff232e.exe,108544,4.71,4.692,1,0,0
ember_872fea7d6de7.exe,9930728,15.44,1.877,0,0,0
ember_a9163eca9c61.exe,573114,14.69,3.293,164,2,0
ember_eb3a2acef8da.exe,159744,3.69,4.699,1,0,0
ember_b8334acb28e4.exe,94616,14.98,3.557,132,3,0
ember_9b7e9a168bbd.exe,637992,9.46,5.513,195,1,0
ember_fa4650d73d51.exe,497704,4.27,4.446,9,0,0
ember_83d303a59c88.exe,29877,12.54,1.594,0,0,0
ember_cba159141e86.exe,2650112,14.32,4.754,430,0,0
ember_16fb97f16c3f.exe,1274600,1.39,4.393,8,0,0
ember_90aede532c0c.exe,1473008,22.73,4.902,116,1,0
ember_fb5e43081553.exe,129115,12.84,1.622,0,0,0
ember_5b9b13eb0be8.exe,410642,0.74,3.941,0,0,0
ember_f6025b23a17a.exe,579584,15.58,5.194,125,2,0
ember_7bad633b1def.exe,1236992,20.71,5.521,367,2,0
ember_f5e8dcd1d385.exe,16384,15.18,1.123,0,0,0
ember_f51e352a5884.exe,3584,52.96,3.468,1,0,0
ember_688afc2f4314.exe,248549,1.89,2.65,0,0,0
ember_b1b575ed0d29.exe,8704,56.2,3.821,0,0,0
ember_eaf4ea0531ed.exe,81336,9.94,5.357,157,0,0
ember_1faf664ecc03.exe,445952,1.91,6.479,0,0,0
ember_1ba70a81499e.exe,1855880,9.82,5.005,460,2,0
ember_0094c5444ee6.exe,69464,22.96,4.809,37,0,0
ember_d3e247876884.exe,5000269,0.51,4.478,55,0,0
ember_30d7d9870e07.exe,10609024,0.37,5.647,0,0,0
ember_b29a261f73f4.exe,1818624,15.39,6.089,0,0,0
ember_0c6bea232b0a.exe,22924104,37.38,4.598,1,0,0
ember_d12094a768c1.exe,146428,12.25,1.276,0,0,0
ember_115a58fbfc9c.exe,211512,24.1,4.88,0,0,0
ember_5eafa5c8125c.exe,2323824,8.83,4.743,121,2,0
ember_098e66d85684.exe,1617408,31.95,3.56,1,0,0
ember_64751b5df47f.exe,88064,20.12,3.358,200,1,0
ember_13d5d577b31a.exe,674436,4.37,6.056,13,0,0
ember_b38522baa16b.exe,19885384,0.48,4.906,171,0,0
ember_e485ee0b308e.exe,25088,34.17,3.632,1,0,0
ember_f4e6b61daee9.exe,180728,5.92,7.551,3,0,0
ember_7b476314abef.exe,1744976,1.1,5.085,154,0,0
ember_8b278bff0618.exe,5003770,0.61,4.501,8,0,0
ember_f08a56b09462.exe,10485437,2.14,4.547,133,2,0
ember_f5e8578d565b.exe,45056,72.41,2.095,2,0,0
ember_894ad9836e08.exe,622592,17.63,5.365,159,0,0
ember_dffd5eb4f464.exe,9728,44.62,4.611,36,0,0
ember_2b51f767a314.exe,110272,25.34,3.783,1,0,0
ember_c5a5c8dc4aba.exe,69632,44.68,4.024,127,1,0
ember_af4cdd9c56aa.exe,958464,24.08,3.78,126,0,0
ember_ad318706cfe6.exe,2035712,34.25,4.167,7,0,0
ember_0f9a7a957662.exe,10485760,0.79,5.17,185,1,0
ember_67b7e2889bcf.exe,60792,28.75,3.447,1,0,0
ember_a549b02d2008.exe,174592,23.4,3.737,1,0,0
ember_05920baff8c4.exe,1683456,4.88,6.4,122,1,0
ember_5e81661c390d.exe,1514496,14.02,4.619,216,1,0
ember_186e459ffed0.exe,1296384,6.85,4.539,447,0,0
ember_cc633ff388c5.exe,274432,25.86,3.291,0,0,0
ember_602501998526.exe,925696,9.4,1.098,0,0,0
ember_5bf0e091b130.exe,4760064,4.51,2.923,1,0,0
ember_70630a9f2565.exe,791138,1.02,2.352,0,0,0
ember_2e6ba2018eef.exe,1310208,13.35,7.115,32,0,0
ember_50629b88505a.exe,2672128,55.22,4.472,0,0,0
ember_12ae8eb76a0a.exe,5001500,4.43,4.696,101,1,0
ember_d6608364aafd.exe,5003119,0.72,4.235,115,1,0
ember_2b5d3f92886f.exe,5632,52.61,3.08,1,0,0
ember_38c0db14ca6b.exe,4374528,15.85,4.401,264,2,0
ember_9195520fa826.exe,148480,52.12,5.046,4,0,0
ember_da323c4f6d30.exe,57344,36.67,4.432,48,1,0
ember_d9d02c54576c.exe,482304,21.2,5.627,125,0,0
ember_51a268941832.exe,167936,10.08,4.58,1,0,0
ember_1572cd87ef6c.exe,7680,39.71,3.147,1,0,0
ember_5a11afb4a9cf.exe,75056,22.99,4.999,171,0,0
ember_0ae1f2ceaf87.exe,316248,39.47,4.25,158,1,0
ember_1bc459faf509.exe,1612800,29.18,3.51,1,0,0
ember_d1df950f08a4.exe,5001373,2.61,4.549,167,0,0
ember_864d021e8514.exe,2787,36.1,1.229,0,0,0
ember_471856575913.exe,301293,4.19,6.917,14,0,0
ember_7e92d49ad532.exe,150404,1.19,3.966,0,0,0
ember_899b0f574b53.exe,116736,24.3,3.745,1,0,0
ember_2de68ed914c6.exe,2786816,5.94,5.083,1,0,0
ember_c2cf89bc4e6c.exe,2762024,25.94,4.507,768,1,0
ember_b7801bf10679.exe,200704,14.8,3.695,99,0,0
ember_9bc0eea87459.exe,1082368,11.27,5.966,908,0,0
ember_878cf69fb2dc.exe,5001712,0.47,7.119,69,0,0
ember_071969193a47.exe,23966792,0.46,5.803,154,0,0
ember_d7dc7d4e7453.exe,406024,15.86,4.257,178,1,0
ember_8b83ff5c5d7c.exe,36864,53.38,2.908,72,0,0
ember_5c5aa10e6de5.exe,737280,10.48,0.827,0,0,0
ember_0196c13ad232.exe,2156925,0.89,5.457,154,0,0
ember_8b6cb223cb90.exe,68917,70.6,4.575,62,0,0
ember_619dc01ba242.exe,59904,24.86,3.555,1,0,0
ember_4fec64e4fea2.exe,94208,10.55,1.284,0,0,0
ember_034bff974748.exe,4816664,1.58,4.102,171,0,0
ember_0e309633d74b.exe,38912,27.51,3.428,1,0,0
ember_3ac1ec141a07.exe,135168,16.91,5.732,217,0,0
ember_d448a97d67bd.exe,1033840,4.45,7.871,0,0,0
ember_4fb1fd9bba9f.exe,153130,10.5,5.322,158,0,0
ember_d5dba7b94799.exe,158720,54.62,3.706,0,0,0
ember_edcb639677ca.exe,3177728,15.59,5.433,182,2,0
ember_7d2647a1881e.exe,829860,13.81,1.102,0,0,0
ember_1c7308cc7586.exe,258952,14.32,5.922,117,1,0
ember_936ace93ecda.exe,9728,53.2,2.409,35,0,0
ember_5939dbeb21ba.exe,5003847,1.09,4.359,120,2,0
ember_52cd8955718e.exe,36864,51.93,4.586,59,1,0
ember_0b37fe17d480.exe,162640,23.07,4.644,104,2,0
ember_8d9eb643268e.exe,646147,19.37,4.961,155,0,0
ember_737bdd38f125.exe,2246656,7.95,4.864,556,4,0
ember_cb339e524366.exe,32768,30.09,4.499,92,0,0
