Dosya_Adi,Boyut_Bayt,Sifir_Orani,Ortalama_Entropi,Toplam_API,Supheli_API,Etiket
ember_a58e9b4e3f36.exe,965654,5.67,4.053,2,0,1
ember_4c80c4b0f7de.exe,963984,5.68,4.053,2,0,1
ember_7c5e30b6b80d.exe,356864,21.54,4.979,92,2,1
ember_5190580d8d6c.exe,276992,11.88,5.424,1,0,1
ember_09aee042cbb9.exe,126848,10.73,5.525,54,0,1
ember_993ce8a0f928.exe,2855936,2.2,6.195,75,1,1
ember_1312e3976b81.exe,961564,5.69,4.053,2,0,1
ember_2b07e82d2f88.exe,966734,5.66,4.053,2,0,1
ember_9d37ff4f4f40.exe,99328,1.53,7.985,3,0,1
ember_8c40aebc9889.exe,568093,28.88,4.055,55,0,1
ember_f8c389be0086.exe,559752,12.15,5.847,185,2,1
ember_8bf57d280300.exe,1465976,8.47,6.195,17,0,1
ember_a74820e6831a.exe,1335808,14.56,6.059,114,2,1
ember_e1746e777354.exe,963674,5.68,4.053,2,0,1
ember_bd306ca9e8d6.exe,965884,5.67,4.053,2,0,1
ember_6e78aec9f64b.exe,966984,5.66,4.053,2,0,1
ember_91a6cd571f28.exe,139264,20.26,5.557,54,0,1
ember_07886b7c9e88.exe,155648,18.89,6.131,104,0,1
ember_4706c77fc0f4.exe,559840,12.14,5.847,185,2,1
ember_fde2092ae440.exe,966014,5.67,4.053,2,0,1
ember_9a5c53cce148.exe,157147,8.38,4.07,220,1,1
ember_22cf7c8f03a8.exe,965954,5.67,4.053,2,0,1
ember_a2973ac3590b.exe,1359158,11.53,1.089,0,0,1
ember_356cb3a07540.exe,131200,20.92,6.117,25,0,1
ember_1af6a975c308.exe,445440,17.86,5.619,7,0,1
ember_f41b03d52b0c.exe,189460,3.19,6.924,8,0,1
ember_64ff2bd3c9f6.exe,964724,5.67,4.053,2,0,1
ember_d7f3364dab40.exe,968434,5.65,4.053,2,0,1
ember_c3a6bb05495c.exe,3584,74.33,3.272,8,0,1
ember_7e7f2cf03833.exe,969814,5.64,4.053,2,0,1
ember_4551e16201cd.exe,967744,5.66,4.053,2,0,1
ember_c3db0eab0aa1.exe,246117,3.76,5.634,91,1,1
ember_cbf1cb1cbedb.exe,101300,19.84,3.602,46,0,1
ember_1d183993855a.exe,261805,1.95,6.47,84,0,1
ember_fb23a199b1be.exe,188416,48.09,3.629,140,2,1
ember_210eefd70464.exe,967034,5.66,4.053,2,0,1
ember_58f7f40ac99b.exe,818688,0.9,3.202,1,0,1
ember_341bd6471a58.exe,2187264,6.4,7.217,75,1,1
ember_c105331c68ef.exe,276992,37.92,4.648,87,1,1
ember_dde9faba17ed.exe,126922,10.92,5.704,54,0,1
ember_c47d6032fa7d.exe,126827,10.93,5.704,54,0,1
ember_04bda7126bd0.exe,856680,1.48,6.534,10,0,1
ember_cbbbd3da7eaf.exe,103424,4.62,6.703,3,0,1
ember_eb99a3dde22f.exe,222568,18.81,4.9,182,0,1
ember_659b29aaeba6.exe,246037,3.77,5.634,91,1,1
ember_302d93ab08d1.exe,967264,5.66,4.053,2,0,1
ember_317b9024c930.exe,276992,37.92,4.648,87,1,1
ember_a64b385fb5b5.exe,126927,10.92,5.704,54,0,1
ember_d652805adf5c.exe,965994,5.67,4.053,2,0,1
ember_1803b8fec038.exe,126821,10.93,5.704,54,0,1
ember_aaa8a508604b.exe,126832,10.92,5.704,54,0,1
ember_2a2c973f4f68.exe,1339392,43.83,5.659,0,0,1
ember_a638ba1ce31c.exe,962104,5.69,4.053,2,0,1
ember_91be839fcb0f.exe,967124,5.66,4.053,2,0,1
ember_88b223da5a22.exe,967534,5.66,4.053,2,0,1
ember_609a4ba58670.exe,500224,20.26,4.64,127,2,1
ember_c3adccd5dfc6.exe,144800,19.97,4.516,103,0,1
ember_2fe4a6caea8e.exe,57622,46.19,3.691,66,0,1
ember_ed26caadc9b6.exe,811520,18.98,5.331,401,3,1
ember_2e07397f056e.exe,963774,5.68,4.053,2,0,1
ember_578d1b1ca5ba.exe,308736,8.41,4.574,42,0,1
ember_cef953483357.exe,965724,5.67,4.053,2,0,1
ember_4a2e9d982070.exe,123392,18.58,4.251,11,0,1
ember_60729979368d.exe,291996,6.92,4.884,157,0,1
ember_e92449bab83f.exe,966274,5.66,4.053,2,0,1
ember_49d258f99737.exe,479232,30.19,5.493,6,0,1
ember_b1d8b15b62d7.exe,1364992,3.38,5.323,1,0,1
ember_77053beb8116.exe,967174,5.66,4.053,2,0,1
ember_aeac872dd533.exe,1369603,2.58,5.606,97,1,1
ember_66fee49976ad.exe,967874,5.65,4.053,2,0,1
ember_62e89e4437cc.exe,197816,23.25,5.233,137,1,1
ember_ba3f3c7e5cba.exe,966054,5.67,4.053,2,0,1
ember_39a3847c09a5.exe,338632,18.55,5.477,154,2,1
ember_c29f7628214c.exe,330244,7.87,4.665,71,1,1
ember_7bdbd7acdaf9.exe,966734,5.66,4.053,2,0,1
ember_c011f975a2d9.exe,63820,19.97,4.491,171,0,1
ember_6847ea30eba8.exe,353792,5.21,4.554,1,0,1
ember_6a46f2a6796f.exe,126809,10.93,5.704,54,0,1
ember_dee83bf8ea4c.exe,99328,15.54,7.985,3,0,1
ember_80f927ad9a00.exe,123392,18.57,4.251,11,0,1
ember_b92fa2db4aef.exe,397113,31.63,4.055,55,0,1
ember_6ee6b984d871.exe,325120,31.93,4.29,173,2,1
ember_ad59bbbaeb48.exe,126844,10.92,5.704,54,0,1
ember_96b51d77d8f2.exe,968324,5.65,4.053,2,0,1
ember_ce5201e3dfa4.exe,563200,14.45,5.89,72,2,1
ember_9be7130ff461.exe,3584,74.33,3.271,8,0,1
ember_475a013b6633.exe,967144,5.66,4.053,2,0,1
ember_b19bcc2805c4.exe,970994,5.64,4.053,2,0,1
ember_dfdeda7d9032.exe,1372160,19.57,5.496,243,2,1
ember_8915057e3813.exe,520192,13.11,3.823,40,1,1
ember_9a8a49df2ede.exe,162720,11.51,4.553,15866,0,1
ember_cee390447aa8.exe,664917,26.93,4.288,1,0,1
ember_e06d64a0c12c.exe,131839,20.79,4.798,14,0,1
ember_965848895d46.exe,962514,5.69,4.053,2,0,1
ember_bc76a477027a.exe,2293248,72.72,4.292,69,1,1
ember_cc14e2e3a403.exe,88576,2.59,4.878,1,0,1
ember_719d03cb4ce3.exe,569492,20.35,4.472,98,0,1
ember_1bc3e0dfd89e.exe,163840,33.46,5.376,39,0,1
ember_70e54c28cfb8.exe,527360,22.37,4.24,173,0,1
ember_702570e34155.exe,499712,24.4,5.022,246,0,1
ember_bf18777907e7.exe,343425,6.08,5.037,61,0,1
ember_cdcf74227852.exe,966794,5.66,4.053,2,0,1
ember_a27c497dcf66.exe,155648,18.89,6.131,104,0,1
ember_b6f01e802192.exe,343443,6.08,5.037,61,0,1
ember_0ec347dab6f7.exe,568360,14.28,4.485,1,0,1
ember_8511ffa07317.exe,570880,22.21,5.09,92,2,1
ember_797b2f29c308.exe,99328,26.06,7.99,3,0,1
ember_dde1e541ca2e.exe,967514,5.66,4.053,2,0,1
ember_7a4260a164f5.exe,964754,5.67,4.053,2,0,1
ember_61f0e07de90f.exe,2058752,31.78,5.463,114,2,1
ember_a87b9238d521.exe,964134,5.68,4.053,2,0,1
ember_c4201f44ed68.exe,47104,32.06,7.35,1,0,1
ember_d754491dfeb8.exe,57536,25.9,4.777,4,0,1
ember_fbb2c4f79045.exe,282111,12.84,5.082,0,0,1
ember_6666a2ee4f2f.exe,963354,5.68,4.053,2,0,1
ember_3aa38bda0321.exe,249856,11.36,5.424,87,1,1
ember_1d12811c7639.exe,964694,5.67,4.053,2,0,1
ember_5c2a55989313.exe,1955930,21.4,5.492,1,0,1
ember_f5fe9fc31309.exe,505004,20.66,4.288,1,0,1
ember_61d60a359c76.exe,987648,18.59,5.229,106,2,1
ember_555af4da0aa7.exe,193561,7.49,1.887,0,0,1
ember_06abeb08a638.exe,155648,18.89,6.131,104,0,1
ember_a512b913eaef.exe,316416,6.87,4.742,1,0,1
ember_bec4379b7779.exe,1196376,3.93,5.612,98,1,1
ember_33237ae740d7.exe,1829888,27.02,6.056,65,1,1
ember_d56e1978bdbc.exe,1583480,1.07,5.768,165,0,1
ember_80e22f95fe9f.exe,1503736,21.37,4.291,1,0,1
ember_8760654f1c4f.exe,962064,5.69,4.053,2,0,1
ember_f97b28693ae8.exe,967404,5.66,4.053,2,0,1
ember_2402dbf76b11.exe,163840,5.13,5.882,96,2,1
ember_9ab37bce167b.exe,972044,5.63,4.053,2,0,1
ember_5e4c51e48947.exe,982528,0.76,4.801,29,1,1
ember_5713f9d4e9f4.exe,966684,5.66,4.053,2,0,1
ember_7e3ae0ea6897.exe,964454,5.68,4.053,2,0,1
ember_b0301ceda8ee.exe,903024,3.5,4.808,13,0,1
ember_91477b2b770b.exe,965434,5.67,4.053,2,0,1
ember_e1abb046b836.exe,123392,18.59,4.251,11,0,1
ember_d998e81fa5b9.exe,734022,1.54,5.185,158,0,1
ember_76f5397372ff.exe,2681344,48.86,5.234,72,1,1
ember_617a63143f2d.exe,151552,22.21,5.006,7,0,1
ember_05bf9476265a.exe,222544,17.54,6.234,154,0,1
ember_db68fe87fa7e.exe,235504,14.89,5.976,109,1,1
ember_d18fbf5a6db4.exe,343506,6.08,5.037,61,0,1
ember_84e4fe4bfbbc.exe,3584,64.56,3.065,1,0,1
ember_51c277e535a3.exe,964714,5.67,4.053,2,0,1
ember_0da23d1f6f38.exe,372224,21.5,4.956,102,2,1
ember_40b12f2c74a7.exe,965104,5.67,4.053,2,0,1
ember_b870f32e0e37.exe,525229,72.37,4.482,105,3,1
ember_354087ec85ee.exe,99328,27.0,7.986,3,0,1
ember_341b430790c5.exe,967884,5.65,4.053,2,0,1
ember_7ef81227d04b.exe,961504,5.69,4.053,2,0,1
ember_06ad65d3aefb.exe,257024,67.43,3.216,2,0,1
ember_bd0b06e4faca.exe,1838592,6.37,6.179,110,1,1
ember_4d8c70600d9b.exe,197673,7.35,1.891,0,0,1
ember_cf5c03c16705.exe,237842,22.11,4.968,156,2,1
ember_6a96c466a6fd.exe,983552,0.85,4.661,29,1,1
ember_350fcb8f853e.exe,249856,51.98,2.812,1,0,1
ember_4db640e6c642.exe,966644,5.66,4.053,2,0,1
ember_96b2908c6df3.exe,185344,24.78,4.739,89,1,1
ember_b993c27cff38.exe,983040,0.84,3.644,24,1,1
ember_677818333241.exe,962174,5.69,4.053,2,0,1
ember_e22cda64c738.exe,970834,5.64,4.053,2,0,1
ember_dcef2580c475.exe,238617,8.95,1.883,0,0,1
ember_cd2ad9107614.exe,1250816,6.77,6.766,114,1,1
ember_0769530b2a33.exe,1074398,16.64,5.314,469,4,1
ember_2f4866d6c840.exe,343486,6.04,5.037,61,0,1
ember_fe6d99300da7.exe,966094,5.67,4.053,2,0,1
ember_29f5df916be8.exe,1569280,20.74,5.241,580,3,1
ember_be5b20a50a9b.exe,413696,30.93,4.381,131,1,1
ember_3202f4becec9.exe,967724,5.66,4.053,2,0,1
ember_eff1760083d8.exe,2164736,17.72,4.319,580,2,1
ember_ffb853d038a9.exe,961984,5.69,4.053,2,0,1
ember_7ef3e5c557bf.exe,965204,5.67,4.053,2,0,1
ember_14cf2ec85448.exe,968894,5.65,4.053,2,0,1
ember_8ad530afed92.exe,1928192,1.45,7.134,0,0,1
ember_9a638c1c0f06.exe,108032,9.76,4.805,136,1,1
ember_dc2f79dccf40.exe,368128,4.85,4.646,1,0,1
ember_84cff59bd64b.exe,962344,5.69,4.053,2,0,1
ember_ae3b630dfaff.exe,967024,5.66,4.053,2,0,1
ember_82ba922a39ce.exe,179161,8.51,5.484,44,0,1
ember_d6f598a45685.exe,287853,6.14,5.371,165,0,1
ember_e5b9088ad48d.exe,1470472,14.61,7.366,16,0,1
ember_73ae23f6386b.exe,1250816,6.77,6.766,114,1,1
ember_a65f8aad4953.exe,126938,10.91,5.704,54,0,1
ember_acd26188b39c.exe,218448,17.86,6.228,154,0,1
ember_a27805b2e995.exe,103140,99.66,0.055,2,0,1
ember_789f1b47ca7f.exe,343572,6.03,5.037,61,0,1
ember_450078cd333c.exe,844801,2.69,4.568,2,0,1
ember_0ea6f5b3579e.exe,534208,14.58,6.037,374,2,1
ember_c8b95aef94e8.exe,131200,20.92,6.117,25,0,1
ember_0292f7e9b2f9.exe,962994,5.68,4.053,2,0,1
ember_26152e49b6e0.exe,343588,6.03,5.037,61,0,1
ember_88a41fb5bb0d.exe,1261056,3.73,4.567,1,0,1
ember_59a88e683523.exe,284672,2.18,5.175,42,0,1
ember_cc0b4818ae09.exe,676295,27.3,3.845,97,0,1
ember_67c6b8d67851.exe,139264,20.26,5.557,54,0,1
ember_da9018293fa7.exe,2676736,67.35,3.331,107,1,1
ember_f65e71bd431c.exe,299009,20.95,3.744,116,0,1
ember_4dbab5eb4e35.exe,155648,18.89,6.131,104,0,1
ember_08600ca438c2.exe,208896,30.46,4.792,14,0,1
ember_bdd6e754c315.exe,971054,5.64,4.053,2,0,1
ember_3fa182068425.exe,967024,5.66,4.053,2,0,1
ember_793b073152bc.exe,372339,51.06,2.603,0,0,1
ember_742dd7d7d3f2.exe,5267459,48.48,3.188,13,0,1
ember_30ca06c48c26.exe,636928,5.31,3.787,11,0,1
ember_7548353cb1c0.exe,966014,5.67,4.053,2,0,1
ember_f2181fe61143.exe,2061938,51.89,5.235,218,2,1
ember_68c02cfdc5e2.exe,85606,5.61,7.782,3,0,1
ember_bd2bbb963c3a.exe,320000,21.77,5.438,101,2,1
ember_235d54983214.exe,3753984,63.08,4.613,63,2,1
ember_8fac0445099b.exe,225182,50.13,3.096,3,0,1
ember_95c72f8d9091.exe,180224,1.46,5.198,15,1,1
ember_cbc143f69da7.exe,155648,18.89,6.131,104,0,1
ember_473411f4a74f.exe,967324,5.66,4.053,2,0,1
ember_b203df48cbf5.exe,2460160,37.31,4.746,110,2,1
ember_945169519aea.exe,966894,5.66,4.053,2,0,1
ember_9300832a5c70.exe,966304,5.66,4.053,2,0,1
ember_59449047a10a.exe,187184,10.22,5.586,133,2,1
ember_6cb7110a4208.exe,966924,5.66,4.053,2,0,1
ember_dc7223ab4593.exe,314266,13.36,6.371,99,2,1
ember_f2a722ed26c3.exe,1441792,15.58,5.702,524,2,1
ember_08f926f6f9c8.exe,500224,20.26,4.64,127,2,1
ember_9c34bd3619d6.exe,36864,36.44,5.86,61,2,1
ember_13daddfa93bc.exe,432640,24.75,5.57,76,1,1
ember_ea08a313891a.exe,970114,5.64,4.053,2,0,1
ember_d16c9e6f369f.exe,245973,3.77,5.634,91,1,1
ember_09551ea3e9c9.exe,827392,31.21,3.905,48,0,1
ember_efcd6cb9b2f0.exe,1246720,13.8,5.97,114,2,1
ember_497653e11ef7.exe,126855,10.92,5.704,54,0,1
ember_dd1657bd89b3.exe,39372,24.44,5.459,50,0,1
ember_a973b16ab451.exe,1512448,0.88,4.752,20,0,1
ember_261b5862130d.exe,52347,13.43,4.055,55,0,1
ember_d2711eb3fbe6.exe,1541632,43.56,4.53,96,2,1
ember_54d8ea0c260d.exe,965314,5.67,4.053,2,0,1
ember_6cc6c9c50e49.exe,440832,20.46,5.639,67,1,1
ember_0905cbc669b3.exe,63805,19.98,4.49,171,0,1
ember_9c0d67387880.exe,67072,22.78,4.198,16,0,1
ember_2c2ec0eb356e.exe,126499,12.75,4.055,55,0,1
ember_f66c62aea413.exe,279048,2.27,4.926,2,0,1
ember_6dbcf74a44f0.exe,587776,12.42,5.636,14,0,1
ember_400acca48cc6.exe,519682,22.92,4.095,80,0,1
ember_35752eeb157c.exe,2178560,17.66,4.319,572,2,1
ember_2274a5de1793.exe,180736,9.15,7.071,10,0,1
ember_9b71fa4f74f6.exe,88576,2.59,4.878,1,0,1
ember_0e49900005c3.exe,90116,27.88,4.003,69,0,1
ember_cb78daf85c20.exe,273821,1.98,7.073,7,0,1
ember_80da826076fd.exe,261120,17.62,4.859,104,1,1
ember_641fc9035771.exe,1024004,16.92,6.0,426,2,1
ember_cd30618ba143.exe,967004,5.66,4.053,2,0,1
ember_f745d5b6aa93.exe,1388296,1.33,5.361,261,1,1
ember_1c4f02d67c8a.exe,227842,13.32,5.873,33,1,1
ember_96aced8c6b8b.exe,1388544,20.55,5.087,465,1,1
ember_42677c075a71.exe,343463,6.04,5.037,61,0,1
ember_2b46480f3498.exe,99328,20.11,7.987,3,0,1
ember_c1a0ae89f1d6.exe,193024,1.39,5.093,15,1,1
ember_bdecca91a0e7.exe,123392,18.61,4.25,11,0,1
ember_c3a9ecf7ab11.exe,965784,5.67,4.053,2,0,1
ember_ea4567b2b437.exe,966734,5.66,4.053,2,0,1
ember_5c0146569532.exe,5267459,64.07,2.932,13,0,1
ember_1ad282490fd1.exe,965314,5.67,4.053,2,0,1
ember_bc92249bade9.exe,967334,5.66,4.053,2,0,1
ember_2f5e6fb3ecee.exe,246093,3.77,5.634,91,1,1
ember_3a5f83bd66f4.exe,965644,5.67,4.053,2,0,1
ember_9dc3d56a9070.exe,962874,5.68,4.053,2,0,1
ember_c36c6bf46b9c.exe,966954,5.66,4.053,2,0,1
ember_09da491a9904.exe,965394,5.67,4.053,2,0,1
ember_d07c41f97f96.exe,964104,5.68,4.053,2,0,1
ember_ded1858a32a4.exe,997316,25.19,4.292,1,0,1
ember_2b1aeb3f3e7b.exe,963764,5.68,4.053,2,0,1
ember_ebb205e425df.exe,79598,45.87,4.323,3,0,1
ember_32ffde3c73f1.exe,979456,0.67,5.432,3,0,1
ember_4a0bd61e2f6d.exe,184320,22.78,4.951,168,0,1
ember_3904b80f96a4.exe,126874,10.92,5.704,54,0,1
ember_30adda0f81c3.exe,2061938,30.74,7.902,0,0,1
ember_dccedc6614c7.exe,565248,48.27,4.051,7,0,1
ember_1e93e58eaf33.exe,965634,5.67,4.053,2,0,1
ember_e337d1b61929.exe,964614,5.67,4.053,2,0,1
ember_32a67725d6a5.exe,2072576,13.73,5.178,202,1,1
ember_1599eaffa981.exe,967254,5.66,4.053,2,0,1
ember_4948904cb8e8.exe,86016,35.06,5.538,152,0,1
ember_9904ef35c79b.exe,1250816,6.76,6.766,114,1,1
ember_da533316e091.exe,155485,45.57,4.501,73,2,1
ember_9f4a60aa0170.exe,964934,5.67,4.053,2,0,1
ember_95f534602589.exe,570880,21.45,5.422,232,2,1
ember_43d252fcff28.exe,962274,5.69,4.053,2,0,1
ember_1a33f5867d5b.exe,966454,5.66,4.053,2,0,1
ember_144de06cb3cc.exe,268288,1.7,7.394,4,1,1
ember_9c6a7874a9cf.exe,246117,3.76,5.634,91,1,1
ember_d178c3fcb32b.exe,1389733,26.31,4.291,1,0,1
ember_0285ccb86880.exe,430082,15.0,4.436,12,0,1
ember_088ca414ab9f.exe,126910,10.92,5.704,54,0,1
ember_c883ba8cc7d2.exe,1060314,69.78,2.257,87,1,1
ember_cf9979a156fc.exe,970774,5.64,4.053,2,0,1
ember_f27c87e958d1.exe,189460,3.19,6.924,8,0,1
ember_3553544e1179.exe,559904,12.14,5.847,185,2,1
ember_0d2515cf3ca1.exe,503808,10.28,6.601,102,1,1
ember_3c33d4a06763.exe,838619,6.85,5.986,11,0,1
ember_5ae43f3786f7.exe,400831,36.74,3.947,11,0,1
ember_1392f8739bb0.exe,965474,5.67,4.053,2,0,1
ember_ee702ceded30.exe,484648,29.97,5.255,228,0,1
ember_51ad4d7f7817.exe,966294,5.66,4.053,2,0,1
ember_85771928f800.exe,967854,5.66,4.053,2,0,1
ember_45613fa43b18.exe,147112,22.63,5.696,23,0,1
ember_8d7abfd0a6ee.exe,633965,26.65,4.613,105,1,1
ember_16fef7d6d557.exe,2355200,52.56,4.338,29,1,1
ember_3c6caff3b607.exe,967114,5.66,4.053,2,0,1
ember_595055de7ac7.exe,131200,20.92,6.117,25,0,1
ember_76622d4ab74d.exe,1882507,15.01,5.253,18,0,1
ember_34d42db4d1e3.exe,135680,3.92,4.882,2,0,1
ember_9254208e7e73.exe,965104,5.67,4.053,2,0,1
ember_7df951626af7.exe,956544,36.74,3.819,54,0,1
ember_f7d517698794.exe,964854,5.67,4.053,2,0,1
ember_0cad64600040.exe,969744,5.64,4.053,2,0,1
ember_f5e3d566117c.exe,1353258,2.33,7.512,8,0,1
ember_40297b7ea0e5.exe,965074,5.67,4.053,2,0,1
ember_b9aecc9665ba.exe,966644,5.66,4.053,2,0,1
ember_10a02d3fea79.exe,143360,22.51,5.291,52,0,1
ember_c987449a1ed0.exe,967284,5.66,4.053,2,0,1
ember_8557fdab4dcb.exe,372736,14.53,4.952,168,0,1
ember_67c936ef8727.exe,965364,5.67,4.053,2,0,1
ember_bb1bbca11e95.exe,1004886,16.05,4.134,58,1,1
ember_877a76427a91.exe,139264,20.26,5.557,54,0,1
ember_ab76c882c225.exe,3584,74.33,3.272,8,0,1
ember_713a023b4d79.exe,298268,21.22,4.055,55,0,1
ember_56d1c7ca3fac.exe,991232,19.3,5.732,75,1,1
ember_82ed33990e43.exe,1004360,11.16,7.015,196,2,1
ember_e973658f5ff5.exe,1250816,6.76,6.766,114,1,1
ember_60a575a3b90d.exe,131200,20.92,6.117,25,0,1
ember_cc4835bff2d8.exe,343482,6.08,5.037,61,0,1
ember_cefe8b9ef9b8.exe,412672,19.08,4.722,90,1,1
ember_521e8b48c7c4.exe,389120,10.34,5.933,174,2,1
ember_ee15d9957c71.exe,66048,22.23,4.207,16,0,1
ember_48f1aa39fdba.exe,878592,20.63,5.739,153,1,1
ember_b1b1adfd8114.exe,528384,6.24,6.723,107,1,1
ember_13e943f05854.exe,246085,3.76,5.634,91,1,1
ember_97d944f50ab2.exe,965224,5.67,4.053,2,0,1
ember_c98afac6be4a.exe,217437,13.5,5.087,169,1,1
ember_3fe1dd3992ad.exe,965604,5.67,4.053,2,0,1
ember_cfa1542acc19.exe,967054,5.66,4.053,2,0,1
ember_722b8f2eb063.exe,1292913,18.77,5.454,411,1,1
ember_d4e55e4d89a3.exe,29854,29.42,5.034,53,0,1
ember_f91e078c5760.exe,965094,5.67,4.053,2,0,1
ember_55d760c5df10.exe,959488,0.84,3.548,10,0,1
ember_20adbdd1faaa.exe,3584,74.33,3.273,8,0,1
ember_5e48dbb97637.exe,967514,5.66,4.053,2,0,1
ember_f61989d89692.exe,139264,20.26,5.557,54,0,1
ember_960fcdea829b.exe,126972,10.91,5.704,54,0,1
ember_d28169e3cbfd.exe,193066,33.37,4.055,55,0,1
ember_b3aaffcef7be.exe,966314,5.66,4.053,2,0,1
ember_77ef0965782f.exe,965874,5.67,4.053,2,0,1
ember_e13557b004c0.exe,712704,34.47,4.001,48,0,1
ember_1fa81db745a7.exe,140192,4.46,5.761,20,0,1
ember_8da7e7a2364e.exe,1250816,6.77,6.766,114,1,1
ember_585e75744fb7.exe,217088,33.57,4.689,68,1,1
ember_7cb8a2cfaaf5.exe,1250816,6.76,6.766,114,1,1
ember_35525f46e61a.exe,965614,5.67,4.053,2,0,1
ember_845445e643c2.exe,294912,13.81,5.613,211,0,1
ember_ad745ee1d1e2.exe,965094,5.67,4.053,2,0,1
ember_aad231f002f7.exe,2738616,1.93,2.99,90,0,1
ember_c5a4294d7bf6.exe,152013,16.92,4.901,43,1,1
ember_80ac0607dca9.exe,3148288,73.06,3.257,113,2,1
ember_2bc71bec93ec.exe,139264,20.26,5.557,54,0,1
ember_0a5513a9a9ab.exe,964484,5.67,4.053,2,0,1
ember_03ab57781f07.exe,2325504,0.88,3.803,15,0,1
ember_68832c7b6ea3.exe,966324,5.66,4.053,2,0,1
ember_158b68173fb7.exe,962674,5.69,4.053,2,0,1
ember_99b789e4df34.exe,967074,5.66,4.053,2,0,1
ember_c601b5c5c869.exe,155648,18.89,6.131,104,0,1
ember_0c1d37c47567.exe,963154,5.68,4.053,2,0,1
ember_bf4c7de88f1e.exe,966294,5.66,4.053,2,0,1
ember_f4e56c4ae2b2.exe,126996,10.91,5.704,54,0,1
ember_c5e9ef03d95f.exe,2293248,72.72,4.292,69,1,1
ember_179777af0937.exe,321536,34.29,5.453,114,2,1
ember_26d11bab5d05.exe,12344832,85.91,6.175,110,1,1
ember_53bdcf6850de.exe,1194853,17.98,3.108,119,0,1
ember_87260d4ea0a1.exe,966204,5.66,4.053,2,0,1
ember_e61b77b7afa5.exe,131200,20.92,6.117,25,0,1
ember_ffdc0df077cd.exe,966264,5.66,4.053,2,0,1
ember_aa8ca485d059.exe,964254,5.68,4.053,2,0,1
ember_7e69fd24b3a8.exe,432168,29.06,4.169,11,0,1
ember_8c5bb2b0b45d.exe,444928,14.05,6.392,106,2,1
ember_670834a6edd6.exe,968114,5.65,4.053,2,0,1
ember_19122229b41e.exe,88576,2.59,4.878,1,0,1
ember_b924fe25c7e8.exe,405504,29.68,4.366,154,1,1
ember_2e1d9ccd69f7.exe,307712,11.99,4.666,1,0,1
ember_c5b9f51c256f.exe,1606424,1.28,4.697,8,0,1
ember_83cead4b218b.exe,155648,18.89,6.131,104,0,1
ember_1199cf844180.exe,215856,11.09,3.811,386,1,1
ember_274ad5ff067b.exe,1156096,1.34,6.352,10,1,1
ember_fa4e1cb3e41e.exe,1036800,43.07,2.941,1,0,1
ember_542eab09938c.exe,847841,13.66,4.714,467,4,1
ember_ed5d02478f5e.exe,500224,20.26,4.64,127,2,1
ember_d600d23069c0.exe,1810432,11.51,5.463,347,1,1
ember_d1f6feec0d24.exe,965764,5.67,4.053,2,0,1
ember_0c80f6a9cf72.exe,118842,19.04,6.065,58,0,1
ember_2ecade8a9279.exe,1540096,14.97,5.521,283,2,1
ember_0ba36a32c22f.exe,2738526,1.93,2.99,90,0,1
ember_1e26c760df57.exe,101300,19.84,3.602,46,0,1
ember_38d66b5dd899.exe,1829888,27.02,6.056,65,1,1
ember_a504d476df2e.exe,1569280,20.74,5.241,580,3,1
ember_cf3261afb9e6.exe,1622613,15.2,3.996,44,1,1
ember_eb2f783e1626.exe,961924,5.69,4.053,2,0,1
ember_f26634941138.exe,343413,6.04,5.037,61,0,1
ember_aec161bf4117.exe,139264,20.26,5.557,54,0,1
ember_09a96658647f.exe,1288978,1.93,5.656,7,0,1
ember_c3c9125af209.exe,965024,5.67,4.053,2,0,1
ember_97f7620d38c0.exe,2738658,1.85,2.99,90,0,1
ember_13b9c01d121f.exe,965854,5.67,4.053,2,0,1
ember_15228b2104df.exe,964454,5.68,4.053,2,0,1
ember_0846ec3ca0df.exe,131200,20.92,6.117,25,0,1
ember_12ef166b0ac5.exe,967054,5.66,4.053,2,0,1
ember_8480509d0069.exe,210944,16.3,5.585,121,0,1
ember_f6b585eb6615.exe,917336,26.78,3.633,60,0,1
ember_f8231a0e67f3.exe,152088,1.72,5.818,5,0,1
ember_9803b9418cbe.exe,964764,5.67,4.053,2,0,1
ember_94277d8d950e.exe,507392,22.86,5.053,216,2,1
ember_6fcb1f2cd8d3.exe,965034,5.67,4.053,2,0,1
ember_854ac4f720b3.exe,970294,5.64,4.053,2,0,1
ember_2c05ad664f98.exe,172032,25.36,5.396,63,1,1
ember_afd7c417d509.exe,197120,1.5,5.142,15,1,1
ember_8f5874c0c4b3.exe,207872,10.14,5.516,1,0,1
ember_2f4fbd8980ee.exe,139264,20.26,5.557,54,0,1
ember_73e519400c26.exe,343499,6.04,5.037,61,0,1
ember_4af52f65dc3d.exe,321024,21.64,5.524,102,2,1
ember_2f36a61359f3.exe,139264,19.4,5.977,21,0,1
ember_41ccd62a0ec9.exe,209408,21.43,5.834,83,1,1
ember_66cd007ef001.exe,761856,32.21,4.172,48,0,1
ember_098ca2089667.exe,965924,5.67,4.053,2,0,1
ember_d932c356a8f1.exe,477684,12.08,5.838,237,2,1
ember_fff481228c71.exe,88576,2.59,4.878,1,0,1
ember_f5b47160da93.exe,155648,18.89,6.131,104,0,1
ember_4ecb8b95456b.exe,323072,21.62,5.096,80,2,1
